@relation 'cellcycle0.names'

@attribute cln3-1                                  numeric
@attribute cln3-2                                  numeric
@attribute clb2-2                                  numeric
@attribute clb2-1                                  numeric
@attribute alpha0                                  numeric
@attribute alpha7                                  numeric
@attribute alpha14                                 numeric
@attribute alpha21                                 numeric
@attribute alpha28                                 numeric
@attribute alpha35                                 numeric
@attribute alpha42                                 numeric
@attribute alpha49                                 numeric
@attribute alpha56                                 numeric
@attribute alpha63                                 numeric
@attribute alpha70                                 numeric
@attribute alpha77                                 numeric
@attribute alpha84                                 numeric
@attribute alpha91                                 numeric
@attribute alpha98                                 numeric
@attribute alpha105                                numeric
@attribute alpha112                                numeric
@attribute alpha119                                numeric
@attribute cdc15_10                                numeric
@attribute cdc15_30                                numeric
@attribute cdc15_50                                numeric
@attribute cdc15_70                                numeric
@attribute cdc15_80                                numeric
@attribute cdc15_90                                numeric
@attribute cdc15_100                               numeric
@attribute cdc15_110                               numeric
@attribute cdc15_120                               numeric
@attribute cdc15_130                               numeric
@attribute cdc15_140                               numeric
@attribute cdc15_150                               numeric
@attribute cdc15_160                               numeric
@attribute cdc15_170                               numeric
@attribute cdc15_180                               numeric
@attribute cdc15_190                               numeric
@attribute cdc15_200                               numeric
@attribute cdc15_210                               numeric
@attribute cdc15_220                               numeric
@attribute cdc15_230                               numeric
@attribute cdc15_240                               numeric
@attribute cdc15_250                               numeric
@attribute cdc15_270                               numeric
@attribute cdc15_290                               numeric
@attribute cdc28_0                                 numeric
@attribute cdc28_10                                numeric
@attribute cdc28_20                                numeric
@attribute cdc28_30                                numeric
@attribute cdc28_40                                numeric
@attribute cdc28_50                                numeric
@attribute cdc28_60                                numeric
@attribute cdc28_70                                numeric
@attribute cdc28_80                                numeric
@attribute cdc28_90                                numeric
@attribute cdc28_100                               numeric
@attribute cdc28_110                               numeric
@attribute cdc28_120                               numeric
@attribute cdc28_130                               numeric
@attribute cdc28_140                               numeric
@attribute cdc28_150                               numeric
@attribute cdc28_160                               numeric
@attribute elu0                                    numeric
@attribute elu30                                   numeric
@attribute elu60                                   numeric
@attribute elu90                                   numeric
@attribute elu120                                  numeric
@attribute elu150                                  numeric
@attribute elu180                                  numeric
@attribute elu210                                  numeric
@attribute elu240                                  numeric
@attribute elu270                                  numeric
@attribute elu300                                  numeric
@attribute elu330                                  numeric
@attribute elu360                                  numeric
@attribute elu390                                  numeric
@attribute class {R.11.02.03.01,R.12.04.02,R.01.04,R.43.01.03.09,R.32.01,R.20.01.17,R.12.04.01,R.14.10,R.20.09.07.03,R.16.03.03,R.10.03.01.01.11,R.42.01,R.01.05,R.20.03,R.01.03.01.03,R.10.01.09.05,R.11.02.03.04,R.12.10,R.01.05.25,R.16.19.03,R.11.04.03.01,R.34.11.03.07,R.42.04.05,R.10.01.03.05,R.14.04,R.16.01,R.43.01.03.05,R.42.16,R.12.01.01,R.01.07.01,R.20.09.07,R.32.07,R.01.03.07,R.01.05.02.07,R.01.06,R.20.09.04,R.20.01.13,R.01.06.02.01,R.20.01.27,R.11.06.02,R.14.07.02,R.10.01.05.01,R.20.09.13,R.14.07.02.02,R.01.01.06.06.01.03,R.12.07,R.14.13,R.10.03.01,R.10,R.16.03.01,R.42.04,R.34.01.01.01,R.01.01,R.02.01,R.11,R.20.01.01.01,R.01.05.13.01,R.20.01.03,R.01.20.15,R.11.04.01,R.01.03.01,R.14.07.11,R.20.09.18,R.42.27.03,R.10.03.01.01.09,R.20.01.07,R.42.04.03,R.20.01.15,R.01.01.06.04.02,R.14.07.04,R.20.09.16,R.14.01,R.11.02.03.04.03,R.01.06.06.11,R.14.13.01.01,R.14.07.09,R.10.03.02,R.01.07,R.20.01.10,R.01.02,R.99,R.01.01.06.05,R.32.01.01,R.10.01.05.03,R.10.03.04.03,R.01.01.09.06.01,R.14.13.01,R.01.03.04.03,R.02.13.03,R.01.20.19,R.01.05.09.04,R.11.04.03.05,R.14.07.03,R.10.01.03,R.42.25,R.32,R.14.07.05,R.42.10.03,R.02.19,R.10.01.05.03.01,R.01.03.04,R.20.09.01,R.02.13,R.11.02.03.01.04,R.02.16.01,R.11.04.02,R.12.04.03,R.18.02.01,R.16.19,R.01.06.05,R.12,R.10.03.01.03,R.16.21.07,R.02.10,R.01.01.11.03.01,R.34.01.01.03,R.20.09.07.27,R.12.01,R.42.08,R.10.03.04.05,R.20.03.01.01,R.11.02.03.04.01,R.20.01.23,R.01.01.03.02.01,R.32.01.09,R.34.11.03.13,R.01.04.04,R.14.07,R.14.07.11.01,R.32.01.03,R.01.06.02.02,R.40.01,R.01.01.09.04.01,R.42.19,R.11.04.03,R.01.01.09.07.01,R.01.03.10,R.02.16,R.01.06.06,R.01.02.07,R.01.01.09.05,R.32.07.03,R.20.01.01.01.01,R.34.07.01,R.20.01.21,R.34.01.01,R.01.01.11.04.01,R.20.01.03.01,R.30.01,R.14,R.01.01.13,R.01.01.06.05.01,R.11.02.03.01.01,R.02.04,R.01.01.06.02.01,R.12.04,R.20.01.25,R.38,R.01.01.03.05.01,R.40.10.02.02.01,R.14.07.01,R.01.02.02.09,R.20.09.07.25,R.20.01.01.07.07,R.01.03.16.01,R.40.20,R.10.03.03,R.01.06.10,R.01.03.01.01,R.02.45,R.14.13.04,R.20.01.01.07,R.01.01.06.05.01.01,R.20.09.18.09.01,R.10.01.05,R.01.01.09.02,R.30.01.05.05.01,R.11.04.03.03,R.02.01.03,R.01.01.09.03.01,R.18.02.09,R.42.10,R.20.09.07.05,R.20.01.03.03,R.16.21.17,R.01.03.04.01,R.01.05.06.07,R.11.02.01,R.18.02.01.01.01,R.01.01.03.03.01}
@data
0.93,-0.45,-0.284265,-0.12,-0.66,-0.88,0.05,-0.08,0.01,-0.12,-0.03,-0.14,-0.17,0.05,0.67,0.4,0.15,-0.14,0.23,0.05,0.25,0.37,-0.21,-0.67,-0.38,0.03,0.64,0.12,0.13,0.13,0.44,-0.04,0.13,-0.11,0.28,-0.11,-0.11,-0.09,0.62,0,0.28,-0.25,0.2,-0.27,-0.38,-0.38,-0.29,-0.26,-0.07,-0.16,-0.18,-0.26,-0.1,-0.39,-0.06,0.44,0.68,0.84,0.19,-0.13,-0.1,-0.06,-0.1,-1.06,-0.49,-0.21,-0.41,0.13,-0.38,-0.04,0.28,0.41,0.32,-0.02,0.55,0.74,0.2,R.43.01.03.05
0.48,-0.0581022,-0.284265,0.41,-0.0318705,-0.0918797,-0.0427536,-0.0297842,0.0105072,-0.0127143,0.0676056,-0.0179562,0.0235211,-0.0255714,0.0583099,0.0784559,0.073169,-0.120963,0.0346429,0.022695,0.0157554,-0.0239855,-0.86,-0.39,-0.25,1.01,-0.27,-0.65,0.47,-1.17,0.15,-0.36,0.44,0.18,0.17,0.32,0.6,-0.74,0.4,0.26,0.71,-0.16,0.81,-0.57,0.14,-0.22,-0.13,-0.1,0.22,-0.12,0.13,0.14,0.09,0.12,-0.16,-0.16,0.13,0.47,-0.19,0.0317442,-0.21,-0.15,-0.09,-0.104859,-0.259929,-0.145396,-0.096831,-0.00161972,0.00192857,0.0319718,0.109014,0.108944,0.120211,0.0459859,0.116408,-0.00163121,0.0709155,R.43.01.03.05
-0.12,-0.06,-0.6,0.25,0.09,-0.18,0.09,0.09,0.17,-0.12,0.18,0.072,0.14,0.15,0.02,0.02,0.18,-0.34,-0.26,-0.22,-0.46,0.46,1.11,2.11,-0.28,-1.26,-1.12,-1.21,-0.92,-0.38,-0.26,1.54,0.9,0.82,-0.14,0.1,-0.61,-1.16,-0.84,-0.81,-1.12,-0.08,0.34,1.52,1.1,0.63,0.29,-0.2,-0.11,-0.14,-0.08,0.12,0.17,0.44,-0.06,-0.01,-0.28,-0.17,-0.13,-0.1,0.0564,0.05,0.21,0.03,-0.23,-0.11,-0.02,0.26,0.27,-0.04,0.07,0.26,0.02,0.07,-0.34,-0.13,-0.11,R.11.04.03.01
0.43,-0.66375,-0.318571,-0.29,-0.25,-0.0143902,0.32,-0.0497826,-0.37,0.18,0.19,0.19,0.03,-0.11,-0.37,0.29,0.19,-0.34,-0.44,-0.2,0.26,0.42,-0.38,0.03,-0.14,-0.58,-0.17,-0.15,0.16,0.06,0.03,0,0,0,0.04,-0.05,0.23,-0.68,0.36,-0.14,0.52,0.33,0.75,-0.19,-0.12,0.1,-1.4,-0.51,-1.4,-0.91,-1.13,-0.96,0.41,1.29,0.88,-0.76,-0.47,-0.33,-0.33,0.82,1.6,1.49,1.7,-0.92,-0.92,-0.88,-1.11,-0.75,-0.18,0.31,0.49,0.27,0.79,0.88,0.96,0.64,0.43,R.43.01.03.09
-0.51,-0.23,-0.305,0.08,-0.32,0.09,-0.15,-0.1,-0.0454054,-0.08,-0.05,-0.13,0.12,0.14,0.11,0.32,0.17,-0.19,0.21,-0.15,0.02,-0.01,0.33,0.33,-0.03,-0.24,-0.00918919,-0.04,0.37,-0.55,0.44,-0.39,0.19,0.0368571,0.43,-0.08,0.25,-0.45,0.0359375,-0.43,0.39,0.18,0.97,-0.55,-0.52,-0.6,0.05,-0.48,-0.35,-0.35,-0.32,-0.14,-0.09,-0.17,-0.01,0.68,0.39,0.44,-0.24,0.134194,0.16,0.18,0.26,-1.45,-0.32,-0.39,-0.34,-0.54,-0.2,0.07,0.28,0.4,0.45,0.48,0.46,0.66,0.44,R.34.01.01.01
0.28,-0.56,-0.34,-0.34,-0.49,2.44,-0.36,0.57,-0.23,-0.02,0.01,-0.01,-0.13,-0.49,0.0354237,-0.39,0.0771186,-0.41,-0.15,0.0491667,0.16,-0.52,0.97,1.19,0.66,-0.67,-0.28,-0.33,-0.2,0.21,-0.42,0.03,-0.35,0.08,0.06,-0.01,-0.28,-0.22,-0.12,-0.12,0.54,-0.23,-0.4,0.26,-0.3,-0.09,-0.08,-0.07,-0.13,-0.15,0.06,0.18,0.06,0.34,0.07,-0.34,-0.36,-0.05,-0.13,0.0378049,0.07,0.21,0.32,0.28,-0.15,0.06,0.34,0.25,0.11,0.07,-0.2,-0.2,-0.28,0.08,-0.24,-0.01,-0.1,R.16.03.03
0.42,0.52,-0.3,-0.54,-0.01,0.01,0.25,0.27,0.4,0.17,0.41,-0.13,-0.12,-0.51,-0.21,-0.41,0.18,-0.31,0.27,-0.22,-0.21,0.14,0.24,0.45,0.23,0.11,0.22,0.04,-0.1,0.03,-0.07,0.16,-0.08,-0.13,-0.48,-0.03,-0.13,-0.08,0.07,0,-0.23,0.35,0.02,-0.27,-0.22,-0.11,-0.32,-0.27,0.46,0.09,0.19,-0.13,-0.18,-0.29,-0.47,0.48,0.19,0.31,0.0202516,-0.02,-0.05,0.17,-0.16,1.34,-0.08,-0.39,-0.17,-0.17,-0.03,0.02,0.04,0.02,-0.15,-0.11,0.05,-0.17,-0.22,R.14.04
0.36,-0.29,-0.54,0.16,0.07,-0.31,0.23,0.05,0.09,-0.24,0.15,0.02,0.05,0.02,-0.13,0.05,-0.16,0.09,-0.22,0.02,-0.18,0.42,0.73,0.84,0.82,0.25,-0.36,0.38,-0.33,0.45,-0.52,0.47,-0.33,0.15,-0.44,0,-0.52,0.28,-0.15,0.18,-0.94,-0.83,-0.44,0.39,-0.02,-0.06,0.71,0.48,0.24,0.26,0.16,0.23,0.28,0,-0.04,-0.04,-0.18,-0.27,-0.49,-0.18,-0.25,-0.82,-0.08,0.86,-0.0812329,-0.19,0.31,-0.33,-0.42,-0.29,0.24,0.28,-0.09,-0.58,0.14,0.44,-0.37,R.01.04
-0.23,0.11,-0.06,0.41,0.11,-0.21,0.13,-0.08,0.11,-0.23,0.35,-0.17,0.13,0.1,-0.04,-0.04,0.05,-0.25,0.06,-0.13,0.03,0.08,0.06,-0.09,0.64,0.97,0.25,1.04,-0.42,0.58,-0.83,0.03,-1.06,0.19,-0.5,0.5,-0.34,0.66,-0.09,0.72,-1.19,-1.06,-1.06,0.34,0.11,0.56,-0.2,-0.53,0.21,-0.03,-0.29,-0.24,-0.37,-0.08,-0.13,0.89,0.29,0.02,-0.00944444,0.07,-0.02,0.21,0.22,0.15,-0.18,-0.49,-0.32,-0.26,0.25,-0.03,0.29,0.31,0.09,-0.3,0.03,0.35,0.13,R.14.10
0.36,-0.501389,-0.92,-0.1,0.16,-0.28,-0.05,0.13,0.31,-0.06,0.06,0.09,0.09,0.06,-0.05,-0.05,0.14,-0.18,-0.22,-0.1,0.11,-0.16,-0.15,0.12,0.14,-0.42,-0.07,-0.3,0.0461765,-0.14,-0.02,-0.24,0.14,-0.07,0.27,-0.19,0.28,-0.15,0.06,-0.26,0.58,0.44,0.86,-0.67,-0.22,0.01,0.53,0.17,-0.19,0.02,-0.06,0.42,0.12,0.21,0.33,-0.32,-0.14,-0.08,-0.22,-0.37,0.0564,-0.62,0.18,0.15,0.08,0.1,0.15,0.37,0.03,-0.1,-0.03,-0.03,-0.01,-0.01,-0.36,-0.22,-0.12,R.11.04.03.01
-0.03,-0.51,0.06,-0.09,0.11,-0.58,-0.83,-0.44,-0.16,0.16,0.3,0.38,0.38,0.52,-0.1,0.22,0.05,-0.06,-0.27,-0.12,0.24,0.22,0.15,-0.02,-0.2,-0.12,-0.45,-0.16,-0.14,0.3,-0.55,0.27,-0.36,0.1,-0.33,0.06,-0.11,-0.3,-0.06,0.06,0.3,0.65,0.26,0.29,0.12,0.19,-0.46,0.21,0.33,0.04,0.32,0.09,0.3,0.25,0,0.01,-0.21,-0.08,-0.14,0.00409091,-0.06,-0.32,-0.28,-1,-0.11,0.08,0.57,1.1,0.61,0.24,0.02,-0.29,0.07,0.31,-0.64,-0.76,-0.2,R.16.03.01
-0.07,-0.51,-0.03,-0.32,0.2,-0.05,-0.08,0.16,0,0.1,-0.1,-0.22,0.22,-0.24,0.01,0.1,-0.07,0.12,0.11,0.07,-0.22,-0.09,-0.8,-0.97,-0.72,-0.12,0.27,0.24,0.19,0.2,0.46,0.29,0.35,0.47,0.42,0.01,0.25,0.09,-0.12,0.09,0.03,-0.89,0.54,-0.05,-0.1,-0.1,-0.74,0.26,0.35,-0.04,0.09,-0.1,0.06,0.05,-0.1,0.2,-0.01,0.01,-0.0155072,-0.18,-0.13,0.35,-0.08,-0.78,-0.19,0.05,0,0.02,0.09,0.25,-0.02,0.28,0.2,-0.03,0.14,-0.25,0.24,R.16.03.01
0.55,-0.71,-0.18,-0.34,-0.04,0.11,0.23,0.06,0.11,-0.15,0.17,0.08,-0.04,-0.26,-0.09,-0.26,0.1,-0.09,0.01,-0.05,0.17,-0.07,0.46,-0.02,-0.21,-0.03,0.14,-0.3,0.16,0.04,0.16,-0.08,-0.05,0.45,0,-0.26,0.2,-0.16,0.42,-0.28,0.54,-0.35,0.76,-0.45,-0.43,-0.69,0.41,0.6,0.08,0.03,-0.03,0.05,-0.11,-0.02,-0.25,0.0800361,-0.38,0.05,-0.23,-0.16,0.0111165,0,-0.05,-0.16,0.17,-0.16,0.35,0.03,-0.05,0.16,0.32,-0.16,-0.08,0.08,-0.22,-0.32,0.04,R.16.01
0.52,-0.11993,-0.54,-0.09,-0.06,0.02,0.31,0.0350877,0.34,0.09,-0.06,-0.0139863,-0.29,0.01,-0.51,-0.29,-0.15,0.18,-0.33,-0.51,0.28,0.97,-0.12,0.05,0.03,0.24,0.29,0.32,0.12,0.05,-0.18,-0.02,-0.32,0.37,-0.08,0.14,0.36,0.03,0.35,-0.06,-0.1,-0.46,-0.29,-0.29,-0.2,-0.23,0.18,0.68,0.34,0.09,0.68,0.18,-0.74,0.74,-0.32,0.09,0,-0.91,-0.1,-0.45,0,0.42,-0.91,0.32,0.2,0.17,0.27,0.17,0.28,0.24,0,0,-0.7,-0.36,-0.52,-0.08,0.02,R.01.04
0.45,-0.62,-0.22,0.7,-0.07,0.03,-0.09,0.47,-0.07,0.75,-0.06,-0.53,0.08,-0.02,0.03,-0.11,0.34,-0.39,0.09,-0.37,0.08,-0.11,-0.15,-0.39,-0.3,0.03,-0.33,0.24,0.12,0.25,-0.71,0.21,-0.11,0.08,-0.44,0.2,-0.22,0.23,0,0.13,-0.12,-0.02,0.27,0.33,0.23,0.46,0.47,-0.52,-0.12,0.21,-0.01,-0.41,-0.52,-0.22,-0.06,0.3,0.07,0.55,0.26,-0.19,0.102857,0.01,0.18,-0.56,-0.09,-0.22,-0.18,-0.09,-0.36,-0.16,0.24,0.13,0.34,-0.13,0.37,0.37,0.35,R.42.16
0.33,-0.54,0.03,-0.29,-0.23,0.04,0.1,0.13,0.2,0.4,0.1,0.15,-0.1,-0.25,-0.2,-0.16,0.04,-0.52,0.08,-0.5,0.27,0.45,1.14,1.15,0.41,0.31,0.33,0.25,0.22,0.39,0.27,0.34,-0.07,-0.12,-0.5,-0.29,-0.23,0.18,0.12,-0.18,-0.16,-0.96,-0.5,-0.37,-0.78,-0.93,0.36,-0.74,-0.56,-0.03,0.05,-0.3,-0.64,-0.08,0.12,0.54,0.41,-0.13,0.21,0.42,0.0111165,-0.27,0.64,0.41,-0.09,-0.07,-0.09,0.13,-0.09,-0.02,0.1,0.1,-0.27,-0.06,0,0.13,-0.15,R.16.01
0.03,-0.342609,-1.32,-0.07,-0.08,0.18,0.08,0.03,-0.42,-0.08,-0.06,0.13,-0.01,0.36,-0.33,0.36,0.15,0.06,-0.4,-0.01,-0.06,0.11,0.32,0.43,0.11,0.02,-0.13,-0.12,0.36,-0.01,0.08,-0.09,0.2,0.02,-0.03,-0.12,0.27,0.03,-0.35,-0.02,-0.17,-0.16,0.19,-0.23,-0.35,-0.28,1.02,0.35,0.1,0.03,-0.46,-0.12,-0.47,-0.33,0.08,0.08,0.05,-0.08,-0.06,-0.11,-0.08,0.175455,0.241364,0.53,0.1,-0.45,-0.08,0.07,-0.11,-0.02,-0.02,-0.29,-0.15,0.31,-0.11,-0.07,0.31,R.01.05.25
-0.0158364,-0.54,-0.14,-0.14,0.11,0.16,-0.02,-0.21,0.2,-0.34,0.22,-0.07,0.14,-0.17,0.16,-0.07,0.1,-0.04,0.18,0.01,-0.42,0.07,0.05,0.13,0.05,0.1,-0.116275,0.01,-0.0674409,0.06,-0.194783,0.19,-0.161535,-0.15,-0.200866,-0.25,-0.0293117,-0.11,-0.053125,-0.34,0.0028629,0.175415,0.163586,0.11,0.07,0.1,-0.01,-0.41,-0.09,-0.36,-0.21,-0.1,0.04,0.27,0.14,0.35,0.07,0.32,-0.26,-0.11,0.0111165,0.24,0.14,-0.12,0.08,0.12,0.34,-0.2,-0.12,0.03,-0.09,0.05,-0.12,-0.26,0.18,0.21,-0.09,R.16.01
0.42,0.54,-0.38,-0.14,-0.47,-0.41,0.03,-0.11,0.35,0.49,0.3,-0.2,-0.06,-0.37,-0.08,0.02,0.02,-0.14,0.3,0.06,0.09,0.19,0.02,-0.14,-0.14,0.25,0.52,0.24,0.28,0.12,0.32,0.17,-0.04,0.05,-0.13,-0.07,0.29,0.04,0.62,0.16,0.04,-0.94,-0.03,-0.55,-0.53,-0.53,-1.13,-0.92,1.06,0.56,0.39,0.28,-0.25,-0.55,-0.36,0.36,0.2,0.54,0.47,0.29,-0.00318841,-0.46,-0.48,-0.38,-0.29,-0.46,-0.05,0.06,-0.23,0.09,0.17,0.36,0.15,-0.18,0.37,0.44,-0.04,R.10.03.01
0.37,-0.2,-0.2,0.18,0.19,-0.54,-0.42,-0.73,0.07,0.49,0.21,0,0.02,-0.15,0,-0.13,0.15,0.19,0.19,0,0.27,0.21,-0.57,-0.23,-0.73,-0.42,-0.38,-0.16,-0.34,0.03,-0.11,0.06,-0.23,0.12,-0.08,-0.14,-0.01,-0.38,0.09,-0.09,-0.3,0.65,0.64,0.99,0.75,0.82,-0.42,0.21,0.93,0.65,0.38,0.4,0.2,0.1,-0.25,-0.32,-0.44,-0.12,-0.16,0.0399099,-0.33,-0.21,-0.63,0.86,-0.11,-0.07,-0.28,-0.26,-0.15,0.02,0.01,-0.07,-0.07,-0.05,0.31,0.01,-0.15,R.01.05
-0.51,0.45,-0.49,0.11,-0.14,-0.66,0.33,0.29,0.36,0.33,0.11,-0.14,-0.07,-0.22,0,0.03,0.19,-0.14,0.14,-0.02,-0.28,-0.11,-0.4,-0.35,-0.18,-0.18,-0.29,-0.78,-0.45,-0.05,-0.45,0.3,-0.38,0.38,-0.63,0.25,-0.18,0.19,-0.01,0.44,-0.33,0.36,0.06,0.98,0.81,0.88,-0.34,-0.35,0.52,0.48,-0.3,0.1,-0.15,-0.21,-0.31,-0.66,0.09,0.32,0.43,0.19,0.19,0.0873077,-0.0111538,0.65,-0.05,-0.05,-0.22,0.23,0.09,0.27,0.29,-0.03,-0.19,-0.28,0,-0.55,-0.15,R.11.02.03.01
0.2,-0.58,-0.51,-0.29,0.03,-0.15,0.19,0.25,0.08,0.04,0.17,-0.04,0.06,-0.27,0.25,-0.04,0.17,-0.34,0.01,-0.17,0.19,-0.43,-0.23,0.13,-0.28,-0.14,0.19,-0.12,0.114681,0.15,-0.0545989,0.08,-0.0326203,-0.04,-0.151526,0.12,0.8,-0.43,-0.256995,-0.08,-0.163476,0.22,-0.0840107,-0.12,-0.02,-0.21,0.14,0.53,0.36,-0.27,-0.1,-0.32,-0.23,-0.24,-0.55,0.57,0.18,0.152155,-0.55,-0.21,-0.12,0.69,0.14,0.41,-0.36,-0.12,0.2,-0.05,-0.1,0.1,0.05,-0.04,-0.38,0.34,0.21,-0.19,-0.07,R.12.01.01
-0.0158364,-0.25,-0.163514,0.03,-0.8,-0.0149804,-0.13,0.1,0.19,0.12,0.45,0.1,0.35,0.42,-0.03,0.24,0.1,-0.18,-0.52,0.03,-0.32,-0.11,-0.39,-0.03,-0.22,-0.51,0.37,-0.23,0.4,-0.27,0.04,-0.03,0.3,0.0961111,0.38,-0.11,0.65,-0.39,0.32,-0.47,1.03,0.11,1.08,-0.71,-0.49,-0.83,0.49,0.31,0.12,0.02,0.06,0,-0.16,0.02,-0.27,-0.16,-0.19,0.27,-0.04,-0.22,0.0111165,-0.04,-0.23,-0.56,0.69,0.07,0.05,0.17,-0.15,-0.24,0.14,-0.09,0,-0.34,0.17,-0.34,0.41,R.16.01
-0.046,-0.38,-0.64,0.38,0.21,-0.07,-0.27,0.03,-0.02,0.03,0.23,0,0.18,0.13,-0.23,0.08,0.03,-0.15,-0.31,0.08,-0.02,0.05,-0.19,0.17,-0.1,0.46,0.14,-0.43,0.31,0.01,-0.03,-0.17,-0.36,0.17,-0.4,-0.12,0.35,-0.19,0.23,0.17,0.75,-0.01,0.68,-0.57,-0.62,-0.23,0.1425,-0.0975,-0.253125,-0.233125,-0.328125,-0.086875,-0.075625,-0.09875,0.045625,0.219375,0.195,0.16,0.115333,0.0618182,0.201818,0.101538,0.0584615,1.04,-0.01,-0.37,0.01,0.19,-0.12,0.23,-0.04,-0.33,-0.02,0.01,-0.17,-0.26,-0.15,R.14.13.01
0.06,-0.94,-0.284265,1.3,0.23,-0.17,0.19,-0.07,0.11,0.1,0.17,0.32,-0.05,-0.18,-0.15,-0.22,-0.04,-0.13,-0.31,0.04,0.11,0.05,-2.4,-3.19,-3.4,-0.16,-0.48,0.55,0.46,1.29,0.77,0.62,-0.54,0.36,-0.23,0.38,0.38,-0.96,0.61,1.26,1.34,0.26,0.72,0.71,0.67,0.97,1.13,1.32,0.58,0.76,0.48,0.92,-0.52,0.67,-2.33,-3.33,0.26,-0.52,0.13,0.67,0.37,0.37,-1,0.31,-0.15,0.2,0.45,0.34,-0.05,0.1,-0.07,0.04,-0.38,-0.03,-0.5,-0.11,-0.15,R.43.01.03.05
0.25,-0.14,-0.71,0.45,0.18,-0.03,0.35,-0.14,-0.22,-0.2,0.12,-0.16,0.03,0.13,-0.12,0.33,0.23,-0.13,-0.43,0.03,-0.14,0.05,-0.39,-0.8,-0.88,-0.27,-0.39,-0.31,-0.26,-0.02,-0.23,0.32,-0.08,0.35,-0.05,0.24,0.22,0.12,0.09,0.18,0.62,-0.02,-0.09,0.62,0.49,0.51,0.09,-0.07,0.45,0.22,0.14,0.29,0.07,0.09,-0.15,-0.34,0.05,0.01,-0.19,-0.139714,-0.18,-0.39,-0.07,-0.2,0.04,-0.28,0.11,0.04,-0.19,0.08,0.05,-0.06,0.27,-0.02,0.18,-0.2,0.2,R.10.01.05.01
-0.97,0.14,0.04,0.29,-0.12,-0.56,-0.17,0.03,0.16,0.39,0.3,0.25,0.1,0,-0.03,-0.03,-0.06,-0.34,-0.14,-0.27,0.27,0.21,0.91,0.62,0.58,0.24,-0.12,0.43,-0.01,0.27,-0.62,0.27,-0.47,-0.17,-1.01,-0.06,-0.59,0.3,-0.17,0.34,-0.62,0.35,-0.65,0.15,-0.17,0.18,0.26,-0.32,-0.35,-0.46,0.03,0.29,-0.12,0.17,0.2,0.03,0.11,0.12,0.07,-0.0388889,0.2,-0.6,0.37,-0.27,-0.31,-0.42,0.44,0.21,0.02,0.21,0.17,0.04,-0.13,0.11,-0.03,-0.08,0.04,R.16.19.03
0.26,-0.45,-0.43,0.42,0.13,1.14,-0.21,-0.23,-0.25,0.21,0.28,0.16,0.16,-0.09,-0.29,0.02,0.19,-0.21,-0.68,-0.47,0.12,0,-0.13,0.16,-0.28,-0.1,0.24,-0.46,0.45,-0.11,-0.01,-0.36,-0.18,-0.46,-0.07,0.74,-0.1,-0.27,0.32,-0.07,0.3,0.51,0.48,-0.28,-0.08,-0.25,0.28,0.23,0.19,0.2,-0.01,0.05,0.05,0.04,-0.03,0.01,-0.33,-0.32,-0.21,-0.13,0.0113043,0.2,-0.22,0.37,0.18,-1.45,0.4,0.46,0.3,0.17,0.17,-0.4,-0.15,0.3,-0.1,-0.4,0.17,R.11.02.03.04
0.37,-0.84,-0.4,0.11,0.02,0.05,-0.04,-0.01,0.39,-0.65,-0.11,0.17,0.14,0,0.64,-0.44,0.04,-0.37,0.69,0.08,-0.42,-0.18,-0.25,-0.11,-0.54,-0.33,0.23,0.22,0.14,0.5,0.25,0.05,-0.01,-0.25,0.05,-0.18,-0.01,-0.11,0.22,0.19,0.21,0.17,0.51,-0.41,-0.41,-0.11,0.07,-0.01,-0.19,-0.22,-0.11,-0.18,-0.19,-0.07,0.01,0.07,-0.02,0.11,-0.1,0.23,0.045,0.46,0.12,-0.14,-0.28,-0.18,0.48,0.18,0.12,0.18,0.01,0.44,-0.16,-0.07,-0.07,-0.77,0.28,R.43.01.03.09
0.01,0.03,-0.25,0.52,0.14,-0.06,0.16,-0.03,0.12,-0.08,0.27,0.07,-0.05,-0.09,-0.14,-0.22,0.02,-0.18,0.02,-0.18,0.24,-0.02,0.03,0.03,0.27,0.62,-0.2,0.76,-0.06,0.38,-0.26,0.22,-0.56,0.14,-0.53,0.11,-0.07,0.39,-0.15,0.39,-0.69,-0.95,-0.11,0.13,0.06,0.05,-0.51,-0.14,0.41,0.18,0.19,0.11,-0.17,0.04,0.03,0.56,0.03,0.04,-0.15,0.1,-0.15,-0.11,-0.36,-0.17,-0.16,-0.32,0.31,0.2,0.1,-0.3,0.1,0.19,0.09,0.08,0.12,-0.5,0.26,R.12.07
1.09,0.85,-0.45,-0.69,0.06,-0.54,0.71,0.58,0.54,0.82,0.03,-0.71,-1,-0.07,0.69,0.5,0.32,-0.06,0.09,-0.51,-0.67,-0.77,-0.05,0.72,0.32,-0.14,0.28,-0.42,-0.35,-0.73,0.32,0.64,0.72,0.37,0.49,-0.04,0.12,-0.39,-0.21,-0.64,-0.09,-0.26,0.44,-0.17,-0.22,-0.71,-0.5,-0.28,-0.1,0.47,0.27,0.03,-0.26,-0.31,0.06,0.44,0.62,0.51,0.38,0.0317442,-0.49,-0.86,0.02,1.68,-0.4,-0.3,-0.45,0.06,-0.14,0.18,-0.14,-0.08,-0.19,-0.25,0.21,0.07,-0.25,R.43.01.03.05
